0,1,2,3
#M-C=-55.17,-118.33,37.67,1594397077.27149
#G-C=52.00,-95.00,67.00,1594397077.2779293
#A-C=124.93,40.96,195.58,1594397077.28538
#M-C=-55.33,-118.33,38.00,1594397077.2911334
#G-C=24.00,-37.00,40.00,1594397077.2956257
#A-C=123.90,39.94,191.49,1594397077.3054008
#M-C=-55.00,-118.00,38.17,1594397077.3112507
#G-C=-31.00,56.00,26.00,1594397077.3162582
#A-C=116.74,37.89,196.61,1594397077.3254623
#M-C=-54.67,-117.83,38.83,1594397077.3312485
#G-C=-93.00,142.00,-22.00,1594397077.3362844
#A-C=126.98,46.08,204.80,1594397077.3454585
#M-C=-54.17,-117.17,38.67,1594397077.3514068
#G-C=-102.00,97.00,-42.00,1594397077.3576422
#A-C=139.26,64.51,197.63,1594397077.3665366
#M-C=-53.50,-117.17,39.50,1594397077.3727784
#G-C=-83.00,-98.00,-44.00,1594397077.3788633
#A-C=142.34,53.25,216.06,1594397077.3852806
#M-C=-53.33,-118.83,38.83,1594397077.391192
#G-C=-197.00,-425.00,-99.00,1594397077.3963377
#A-C=146.43,59.39,216.06,1594397077.4056358
#M-C=-53.17,-118.33,38.17,1594397077.4137096
#G-C=-147.00,-647.00,-93.00,1594397077.4198244
#A-C=154.62,54.27,220.16,1594397077.4253347
#M-C=-52.50,-119.83,35.67,1594397077.4313152
#G-C=-73.00,-810.00,-80.00,1594397077.4363875
#A-C=143.36,43.01,231.42,1594397077.4451969
#M-C=-52.50,-119.67,35.33,1594397077.4512482
#G-C=60.00,-796.00,-65.00,1594397077.4573445
#A-C=129.02,15.36,235.52,1594397077.4664614
#M-C=-53.00,-120.50,33.17,1594397077.4712803
#G-C=207.00,-843.00,-89.00,1594397077.4763181
#A-C=130.05,-1.02,191.49,1594397077.4853973
#M-C=-53.33,-120.17,32.33,1594397077.491327
#G-C=314.00,-962.00,-117.00,1594397077.4964623
#A-C=124.93,2.05,210.94,1594397077.5054145
#M-C=-54.33,-120.33,30.17,1594397077.5114574
#G-C=463.00,-358.00,-98.00,1594397077.5176468
#A-C=126.98,5.12,229.38,1594397077.5253785
#M-C=-55.50,-119.83,29.17,1594397077.531571
#G-C=560.00,-731.00,-88.00,1594397077.53655
#A-C=126.98,4.10,218.11,1594397077.545454
#M-C=-56.17,-120.83,25.33,1594397077.5513728
#G-C=693.00,-848.00,-107.00,1594397077.5574408
#A-C=122.88,18.43,204.80,1594397077.5653543
#M-C=-56.83,-121.17,24.17,1594397077.571238
#G-C=741.00,-926.00,-161.00,1594397077.5773263
#A-C=121.86,14.34,196.61,1594397077.58537
#M-C=-58.17,-121.67,19.83,1594397077.5915017
#G-C=780.00,-968.00,-235.00,1594397077.5978477
#A-C=113.66,-5.12,184.32,1594397077.6053202
#M-C=-58.83,-122.17,19.00,1594397077.611234
#G-C=779.00,-987.00,-251.00,1594397077.6163213
#A-C=99.33,-15.36,189.44,1594397077.6254394
#M-C=-59.50,-124.17,15.50,1594397077.6326442
#G-C=703.00,-920.00,-246.00,1594397077.638891
#A-C=80.90,-9.22,220.16,1594397077.6453133
#M-C=-60.00,-124.00,14.50,1594397077.6512756
#G-C=617.00,-861.00,-268.00,1594397077.656333
#A-C=48.13,-4.10,266.24,1594397077.665324
#M-C=-59.67,-124.50,13.50,1594397077.6714742
#G-C=607.00,-749.00,-348.00,1594397077.677699
#A-C=25.60,-25.60,338.94,1594397077.6853104
#M-C=-60.00,-124.50,11.67,1594397077.6915555
#G-C=651.00,-558.00,-432.00,1594397077.6967504
#A-C=21.50,-44.03,372.74,1594397077.7053385
#M-C=-58.83,-123.50,10.33,1594397077.7112777
#G-C=298.00,-870.00,-489.00,1594397077.71636
#A-C=28.67,-35.84,376.83,1594397077.7252584
#M-C=-54.83,-121.17,7.17,1594397077.731324
#G-C=484.00,-1120.00,-568.00,1594397077.7364798
#A-C=55.30,-67.58,276.48,1594397077.7455208
#M-C=-52.33,-119.33,5.67,1594397077.7511811
#G-C=312.00,-1379.00,-590.00,1594397077.7562406
#A-C=99.33,-88.06,126.98,1594397077.7654479
#M-C=-47.17,-116.17,2.50,1594397077.7715673
#G-C=-133.00,-1119.00,-477.00,1594397077.7766926
#A-C=109.57,-82.94,48.13,1594397077.7852476
#M-C=-43.33,-115.00,2.33,1594397077.7912436
#G-C=-696.00,-457.00,-346.00,1594397077.7965448
#A-C=130.05,-70.66,26.62,1594397077.805383
#M-C=-40.33,-112.67,4.83,1594397077.8115528
#G-C=-970.00,266.00,-235.00,1594397077.8165002
#A-C=154.62,-63.49,37.89,1594397077.8253675
#M-C=-39.17,-112.17,6.00,1594397077.831337
#G-C=-951.00,781.00,-146.00,1594397077.8365479
#A-C=165.89,-58.37,61.44,1594397077.845392
#M-C=-38.50,-112.50,9.67,1594397077.8513975
#G-C=-660.00,954.00,-63.00,1594397077.857277
#A-C=154.62,-32.77,46.08,1594397077.8655298
#M-C=-38.83,-114.50,10.33,1594397077.8713472
#G-C=-257.00,936.00,-106.00,1594397077.8776107
#A-C=175.10,-9.22,138.24,1594397077.8853745
#M-C=-41.33,-118.50,10.67,1594397077.8911994
#G-C=129.00,79.00,5.00,1594397077.896395
#A-C=143.36,44.03,277.50,1594397077.9054725
#M-C=-43.50,-121.00,9.33,1594397077.9112391
#G-C=1342.00,-401.00,177.00,1594397077.9175177
#A-C=47.10,36.86,371.71,1594397077.925229
#M-C=-49.50,-124.17,3.83,1594397077.9313052
#G-C=2145.00,-465.00,294.00,1594397077.936838
#A-C=-40.96,-3.07,454.66,1594397077.9453633
#M-C=-52.17,-124.00,1.83,1594397077.9511335
#G-C=2013.00,-371.00,398.00,1594397077.957346
#A-C=-119.81,-50.18,403.46,1594397077.9655387
#M-C=-52.67,-120.50,0.83,1594397077.9713097
#G-C=414.00,-144.00,246.00,1594397077.9767232
#A-C=-52.22,-45.06,360.45,1594397077.9854105
#M-C=-50.17,-117.67,3.00,1594397077.9914494
#G-C=-1513.00,-104.00,-30.00,1594397077.9966078
#A-C=58.37,-43.01,264.19,1594397078.005407
#M-C=-44.83,-112.50,8.17,1594397078.01125
#G-C=-2240.00,181.00,-125.00,1594397078.0161574
#A-C=137.22,-59.39,139.26,1594397078.0253606
#M-C=-42.00,-109.83,11.00,1594397078.0314775
#G-C=-2154.00,459.00,-79.00,1594397078.036693
#A-C=217.09,-71.68,-17.41,1594397078.0452788
#M-C=-39.00,-107.17,15.00,1594397078.0514452
#G-C=-1717.00,579.00,43.00,1594397078.05719
#A-C=258.05,-51.20,-128.00,1594397078.0654695
#M-C=-39.50,-107.67,17.33,1594397078.0713482
#G-C=-1116.00,262.00,27.00,1594397078.0763948
#A-C=260.10,-22.53,-126.98,1594397078.0863664
#M-C=-44.67,-112.83,18.00,1594397078.093175
#G-C=823.00,212.00,-17.00,1594397078.099043
#A-C=17.41,60.42,434.18,1594397078.105425
#M-C=-49.17,-116.83,15.50,1594397078.111277
#G-C=2702.00,-288.00,-146.00,1594397078.1164353
#A-C=-186.37,-75.78,523.26,1594397078.1253583
#M-C=-59.50,-124.00,4.50,1594397078.1314063
#G-C=4141.00,-980.00,-76.00,1594397078.1365278
#A-C=-244.74,-116.74,523.26,1594397078.1454453
#M-C=-62.00,-123.33,0.33,1594397078.1515446
#G-C=2875.00,-1256.00,87.00,1594397078.1583698
#A-C=-80.90,-155.65,386.05,1594397078.1654747
#M-C=-57.00,-119.50,1.00,1594397078.1715162
#G-C=-919.00,-1050.00,-181.00,1594397078.1777112
#A-C=83.97,-106.50,147.46,1594397078.186251
#M-C=-52.33,-115.33,6.33,1594397078.1924279
#G-C=-3087.00,36.00,-242.00,1594397078.1973577
#A-C=212.99,-78.85,-26.62,1594397078.2053194
#M-C=-44.83,-108.67,14.17,1594397078.2114773
#G-C=-3080.00,1029.00,34.00,1594397078.216524
#A-C=264.19,-40.96,-66.56,1594397078.225461
#M-C=-43.00,-106.00,17.83,1594397078.2317722
#G-C=-2297.00,1207.00,192.00,1594397078.2368805
#A-C=259.07,11.26,-22.53,1594397078.2454467
#M-C=-43.50,-106.83,18.67,1594397078.251443
#G-C=-839.00,425.00,154.00,1594397078.2576287
#A-C=163.84,26.62,181.25,1594397078.2655184
#M-C=-45.33,-108.00,17.33,1594397078.2715127
#G-C=1778.00,-663.00,-110.00,1594397078.2775369
#A-C=40.96,2.05,347.14,1594397078.2862437
#M-C=-52.50,-113.17,9.00,1594397078.2924635
#G-C=3150.00,-954.00,-99.00,1594397078.2986479
#A-C=-96.26,-84.99,370.69,1594397078.305401
#M-C=-55.00,-113.50,6.50,1594397078.3113317
#G-C=2395.00,-555.00,-8.00,1594397078.3165054
#A-C=-39.94,-88.06,342.02,1594397078.3253767
#M-C=-54.17,-114.00,7.83,1594397078.3317304
#G-C=-332.00,29.00,-59.00,1594397078.3368988
#A-C=48.13,-51.20,260.10,1594397078.3453374
#M-C=-52.50,-112.67,10.83,1594397078.3512828
#G-C=-1722.00,567.00,-47.00,1594397078.3566017
#A-C=117.76,-34.82,190.46,1594397078.365492
#M-C=-49.50,-110.17,14.17,1594397078.371216
#G-C=-1512.00,633.00,9.00,1594397078.3774197
#A-C=139.26,-28.67,148.48,1594397078.3853326
#M-C=-49.67,-108.83,16.00,1594397078.391331
#G-C=-604.00,373.00,84.00,1594397078.3961172
#A-C=134.14,-18.43,147.46,1594397078.4053211
#M-C=-50.67,-108.33,15.33,1594397078.4118063
#G-C=127.00,192.00,161.00,1594397078.4179466
#A-C=118.78,-9.22,188.42,1594397078.4263382
#M-C=-51.67,-109.00,16.67,1594397078.4327269
#G-C=381.00,164.00,186.00,1594397078.4375203
#A-C=97.28,-13.31,240.64,1594397078.4453518
#M-C=-53.17,-108.00,15.17,1594397078.4514186
#G-C=354.00,0.00,123.00,1594397078.456696
#A-C=87.04,-17.41,259.07,1594397078.4652736
#M-C=-54.33,-108.50,15.33,1594397078.4715686
#G-C=290.00,-187.00,31.00,1594397078.4768744
#A-C=81.92,-28.67,258.05,1594397078.485342
#M-C=-55.00,-108.67,15.17,1594397078.4912767
#G-C=238.00,-265.00,8.00,1594397078.497445
#A-C=78.85,-45.06,244.74,1594397078.5054464
#M-C=-56.33,-108.50,14.33,1594397078.5113847
#G-C=141.00,-265.00,32.00,1594397078.5175545
#A-C=81.92,-52.22,232.45,1594397078.5252662
#M-C=-56.33,-108.00,14.67,1594397078.531351
#G-C=39.00,-193.00,83.00,1594397078.536427
#A-C=81.92,-52.22,225.28,1594397078.5453203
#M-C=-57.17,-107.50,14.67,1594397078.5514362
#G-C=-12.00,-116.00,152.00,1594397078.5591311
#A-C=84.99,-51.20,228.35,1594397078.565429
#M-C=-58.00,-106.50,14.83,1594397078.571327
#G-C=-22.00,-125.00,207.00,1594397078.5773811
#A-C=81.92,-51.20,231.42,1594397078.585398
#M-C=-59.17,-105.67,14.67,1594397078.5914419
#G-C=33.00,-179.00,219.00,1594397078.5975053
#A-C=81.92,-47.10,237.57,1594397078.605359
#M-C=-59.33,-105.33,14.17,1594397078.6114197
#G-C=135.00,-268.00,207.00,1594397078.6175807
#A-C=82.94,-45.06,235.52,1594397078.625323
#M-C=-60.33,-104.67,12.83,1594397078.631471
#G-C=177.00,-403.00,176.00,1594397078.6366866
#A-C=80.90,-52.22,231.42,1594397078.6453469
#M-C=-61.50,-104.33,12.50,1594397078.6513455
#G-C=110.00,-426.00,137.00,1594397078.6565616
#A-C=81.92,-49.15,225.28,1594397078.6654794
#M-C=-61.67,-104.33,11.67,1594397078.6717253
#G-C=90.00,-401.00,89.00,1594397078.6780312
#A-C=83.97,-43.01,232.45,1594397078.6853342
#M-C=-61.33,-103.67,10.83,1594397078.6916907
#G-C=150.00,-404.00,49.00,1594397078.697699
#A-C=81.92,-45.06,226.30,1594397078.705346
#M-C=-62.17,-103.50,10.33,1594397078.7114832
#G-C=205.00,-339.00,17.00,1594397078.7164147
#A-C=73.73,-47.10,231.42,1594397078.7253597
#M-C=-62.33,-102.67,9.17,1594397078.7313974
#G-C=187.00,-306.00,-10.00,1594397078.7365773
#A-C=87.04,-44.03,230.40,1594397078.7453363
#M-C=-62.33,-102.33,9.17,1594397078.7514024
#G-C=164.00,-324.00,-49.00,1594397078.7565048
#A-C=77.82,-37.89,203.78,1594397078.7653902
#M-C=-62.17,-102.33,9.00,1594397078.771334
#G-C=89.00,-228.00,-72.00,1594397078.7775974
#A-C=68.61,-45.06,207.87,1594397078.7853696
#M-C=-61.83,-101.33,9.67,1594397078.791235
#G-C=10.00,-157.00,-144.00,1594397078.79625
#A-C=67.58,-52.22,210.94,1594397078.8052588
#M-C=-61.83,-100.67,9.67,1594397078.8116767
#G-C=14.00,-58.00,-260.00,1594397078.8165693
#A-C=67.58,-62.46,212.99,1594397078.8253942
#M-C=-60.83,-100.50,10.17,1594397078.8311796
#G-C=83.00,30.00,-350.00,1594397078.836329
#A-C=62.46,-69.63,208.90,1594397078.8453374
#M-C=-60.50,-100.00,10.33,1594397078.851371
#G-C=107.00,68.00,-459.00,1594397078.8571239
#A-C=53.25,-82.94,208.90,1594397078.8653655
#M-C=-58.17,-100.67,10.83,1594397078.8713043
#G-C=121.00,115.00,-575.00,1594397078.8763845
#A-C=39.94,-73.73,216.06,1594397078.8852193
#M-C=-56.83,-101.33,11.33,1594397078.8916373
#G-C=117.00,121.00,-736.00,1594397078.8970704
#A-C=68.61,-88.06,214.02,1594397078.9054213
#M-C=-53.33,-101.50,10.00,1594397078.9119687
#G-C=19.00,127.00,-693.00,1594397078.916931
#A-C=92.16,-90.11,219.14,1594397078.9253519
#M-C=-52.50,-101.83,10.83,1594397078.93136
#G-C=-97.00,161.00,-447.00,1594397078.9365728
#A-C=103.42,-56.32,236.54,1594397078.945309
#M-C=-50.67,-102.00,11.33,1594397078.9512453
#G-C=-145.00,199.00,-212.00,1594397078.9568834
#A-C=102.40,-46.08,244.74,1594397078.9653504
#M-C=-50.17,-102.00,12.50,1594397078.9713457
#G-C=-146.00,156.00,-40.00,1594397078.977446
#A-C=113.66,-52.22,228.35,1594397078.985345
#M-C=-50.67,-101.83,11.33,1594397078.9912353
#G-C=-102.00,-33.00,70.00,1594397078.9965913
#A-C=120.83,-59.39,207.87,1594397079.0053706
#M-C=-50.33,-100.67,12.00,1594397079.011219
#G-C=-27.00,-151.00,249.00,1594397079.0163682
#A-C=116.74,-51.20,205.82,1594397079.0252957
#M-C=-51.83,-100.50,11.00,1594397079.0312417
#G-C=-21.00,-61.00,493.00,1594397079.0364194
#A-C=102.40,-28.67,217.09,1594397079.045281
#M-C=-53.17,-99.83,12.00,1594397079.0512226
#G-C=-23.00,3.00,665.00,1594397079.0564315
#A-C=104.45,-17.41,225.28,1594397079.065449
#M-C=-56.67,-98.00,10.83,1594397079.07141
#G-C=32.00,-33.00,712.00,1594397079.0765471
#A-C=109.57,-8.19,229.38,1594397079.085357
#M-C=-58.50,-97.00,12.00,1594397079.0913155
#G-C=82.00,-132.00,747.00,1594397079.0965667
#A-C=120.83,-8.19,219.14,1594397079.1063836
#M-C=-63.17,-95.17,12.00,1594397079.1113286
#G-C=110.00,-259.00,792.00,1594397079.1176052
#A-C=130.05,-35.84,202.75,1594397079.1253338
#M-C=-67.00,-93.00,12.83,1594397079.131225
#G-C=110.00,-248.00,954.00,1594397079.1375847
#A-C=100.35,-58.37,194.56,1594397079.1454644
#M-C=-73.33,-88.17,14.17,1594397079.1513433
#G-C=50.00,-134.00,1206.00,1594397079.1562586
#A-C=41.98,-91.14,191.49,1594397079.1654587
#M-C=-77.67,-85.33,16.17,1594397079.1719527
#G-C=4.00,49.00,1214.00,1594397079.1787982
#A-C=-16.38,-146.43,176.13,1594397079.1864097
#M-C=-83.83,-81.83,17.67,1594397079.1912313
#G-C=-3.00,262.00,912.00,1594397079.1965766
#A-C=-71.68,-187.39,137.22,1594397079.2053344
#M-C=-86.17,-81.00,19.00,1594397079.2115178
#G-C=112.00,566.00,430.00,1594397079.2177224
#A-C=-120.83,-196.61,131.07,1594397079.2254274
#M-C=-86.00,-83.67,19.17,1594397079.231288
#G-C=209.00,1180.00,-212.00,1594397079.2361107
#A-C=-159.74,-161.79,201.73,1594397079.2452946
#M-C=-83.50,-86.50,18.83,1594397079.2513583
#G-C=348.00,1671.00,-1038.00,1594397079.2575848
#A-C=-143.36,-99.33,291.84,1594397079.2652152
#M-C=-79.00,-91.83,18.33,1594397079.2712235
#G-C=381.00,1690.00,-1976.00,1594397079.2763104
#A-C=-37.89,-33.79,387.07,1594397079.2853703
#M-C=-63.17,-102.83,15.83,1594397079.291175
#G-C=302.00,1130.00,-2544.00,1594397079.2962322
#A-C=63.49,11.26,405.50,1594397079.305406
#M-C=-54.33,-107.33,13.83,1594397079.3116674
#G-C=220.00,234.00,-2407.00,1594397079.317693
#A-C=84.99,58.37,372.74,1594397079.325282
#M-C=-39.50,-113.33,9.00,1594397079.3313274
#G-C=137.00,-353.00,-2041.00,1594397079.336467
#A-C=146.43,105.47,376.83,1594397079.345363
#M-C=-33.00,-114.33,6.67,1594397079.3515303
#G-C=-122.00,-691.00,-1705.00,1594397079.357731
#A-C=198.66,125.95,358.40,1594397079.3653421
#M-C=-23.67,-114.00,1.00,1594397079.3712838
#G-C=-408.00,-1403.00,-1124.00,1594397079.3766098
#A-C=240.64,129.02,304.13,1594397079.3852355
#M-C=-20.67,-113.00,-1.83,1594397079.39123
#G-C=-925.00,-1850.00,-502.00,1594397079.3975239
#A-C=252.93,128.00,228.35,1594397079.405374
#M-C=-19.00,-109.67,-6.67,1594397079.4115224
#G-C=-1196.00,-1887.00,129.00,1594397079.4173849
#A-C=250.88,105.47,191.49,1594397079.4254391
#M-C=-19.67,-107.83,-7.33,1594397079.4314432
#G-C=-1252.00,-1680.00,719.00,1594397079.4372973
#A-C=226.30,87.04,148.48,1594397079.445276
#M-C=-23.67,-103.67,-8.33,1594397079.4513652
#G-C=-1147.00,-1564.00,1180.00,1594397079.4565363
#A-C=217.09,43.01,104.45,1594397079.4654136
#M-C=-27.00,-102.17,-7.83,1594397079.471485
#G-C=-800.00,-1232.00,1569.00,1594397079.4768884
#A-C=189.44,-9.22,68.61,1594397079.485235
#M-C=-35.33,-97.33,-4.67,1594397079.4911532
#G-C=-333.00,-914.00,1999.00,1594397079.4966354
#A-C=110.59,-66.56,12.29,1594397079.5053728
#M-C=-41.50,-95.33,-2.00,1594397079.5113823
#G-C=125.00,-497.00,2294.00,1594397079.5178068
#A-C=-16.38,-118.78,-41.98,1594397079.5254128
#M-C=-54.17,-91.00,2.67,1594397079.5312283
#G-C=479.00,200.00,1956.00,1594397079.5360696
#A-C=-124.93,-195.58,-83.97,1594397079.5453339
#M-C=-60.33,-89.67,6.67,1594397079.5514452
#G-C=566.00,2025.00,1305.00,1594397079.5578227
#A-C=-216.06,-246.78,-8.19,1594397079.565464
#M-C=-70.17,-88.33,13.50,1594397079.57129
#G-C=511.00,2998.00,480.00,1594397079.5769591
#A-C=-284.67,-250.88,176.13,1594397079.585354
#M-C=-72.67,-89.50,16.33,1594397079.591253
#G-C=380.00,3160.00,-644.00,1594397079.5975235
#A-C=-289.79,-180.22,373.76,1594397079.6053774
#M-C=-66.17,-97.00,15.50,1594397079.6111567
#G-C=567.00,2367.00,-1921.00,1594397079.616628
#A-C=-163.84,-112.64,478.21,1594397079.625406
#M-C=-58.83,-103.00,12.67,1594397079.6316683
#G-C=755.00,1128.00,-2698.00,1594397079.6378129
#A-C=-11.26,-19.46,461.82,1594397079.6453588
#M-C=-41.67,-111.33,6.33,1594397079.651284
#G-C=702.00,198.00,-2789.00,1594397079.6564486
#A-C=113.66,36.86,364.54,1594397079.6654484
#M-C=-33.00,-114.17,4.17,1594397079.6712368
#G-C=301.00,-27.00,-2385.00,1594397079.676433
#A-C=162.82,86.02,368.64,1594397079.6853437
#M-C=-20.17,-115.50,0.00,1594397079.6914723
#G-C=-199.00,-175.00,-1976.00,1594397079.696658
#A-C=181.25,124.93,417.79,1594397079.7054586
#M-C=-14.83,-115.33,-3.33,1594397079.7112048
#G-C=-317.00,-1009.00,-1738.00,1594397079.717338
#A-C=209.92,122.88,412.67,1594397079.7264588
#M-C=-8.17,-114.67,-13.00,1594397079.7312415
#G-C=-2.00,-2220.00,-1138.00,1594397079.7375453
#A-C=194.56,106.50,380.93,1594397079.7452564
#M-C=-5.83,-113.00,-19.00,1594397079.7513165
#G-C=391.00,-3719.00,-683.00,1594397079.7577899
#A-C=156.67,73.73,304.13,1594397079.765318
#M-C=-3.67,-108.17,-31.00,1594397079.7713842
#G-C=254.00,-4208.00,-372.00,1594397079.777726
#A-C=63.49,-4.10,139.26,1594397079.7853281
#M-C=-3.17,-105.67,-35.33,1594397079.7911904
#G-C=-310.00,-4156.00,-258.00,1594397079.7965012
#A-C=71.68,-52.22,101.38,1594397079.8053746
#M-C=-2.83,-99.83,-43.67,1594397079.8113585
#G-C=-762.00,-3730.00,-148.00,1594397079.8177505
#A-C=103.42,-91.14,93.18,1594397079.8252332
#M-C=-3.50,-97.17,-45.67,1594397079.8313313
#G-C=-896.00,-3120.00,83.00,1594397079.8369424
#A-C=106.50,-109.57,119.81,1594397079.8453999
#M-C=-5.67,-93.00,-49.83,1594397079.8511183
#G-C=-825.00,-2639.00,461.00,1594397079.8568583
#A-C=84.99,-111.62,120.83,1594397079.8654513
#M-C=-8.17,-90.67,-51.33,1594397079.871217
#G-C=-597.00,-2444.00,775.00,1594397079.8775604
#A-C=73.73,-131.07,79.87,1594397079.8853788
#M-C=-10.83,-87.00,-55.50,1594397079.89217
#G-C=-347.00,-2393.00,842.00,1594397079.8985925
#A-C=70.66,-158.72,55.30,1594397079.9052627
#M-C=-12.83,-85.50,-56.50,1594397079.9113486
#G-C=-171.00,-2051.00,804.00,1594397079.916542
#A-C=67.58,-177.15,56.32,1594397079.9265115
#M-C=-16.00,-83.17,-58.50,1594397079.9342291
#G-C=-174.00,-1436.00,799.00,1594397079.9385328
#A-C=69.63,-189.44,56.32,1594397079.9452715
#M-C=-17.83,-82.50,-59.00,1594397079.9513965
#G-C=-95.00,-1031.00,763.00,1594397079.9565475
#A-C=80.90,-215.04,40.96,1594397079.9654295
#M-C=-21.17,-83.17,-60.33,1594397079.9715168
#G-C=124.00,-499.00,735.00,1594397079.97671
#A-C=83.97,-220.16,33.79,1594397079.9853516
#M-C=-22.50,-83.50,-60.17,1594397079.9912739
#G-C=364.00,289.00,784.00,1594397079.9965239
#A-C=64.51,-200.70,20.48,1594397080.005417
#M-C=-24.17,-85.17,-60.00,1594397080.0118139
#G-C=585.00,1272.00,792.00,1594397080.0168426
#A-C=20.48,-162.82,40.96,1594397080.0264535
#M-C=-26.33,-90.83,-56.83,1594397080.033151
#G-C=880.00,2622.00,609.00,1594397080.0378046
#A-C=-28.67,-112.64,53.25,1594397080.0452561
#M-C=-26.67,-94.33,-53.83,1594397080.0514178
#G-C=1128.00,4064.00,260.00,1594397080.0567007
#A-C=-64.51,-37.89,103.42,1594397080.065471
#M-C=-25.83,-105.00,-43.33,1594397080.071511
#G-C=1126.00,5539.00,-282.00,1594397080.0769565
#A-C=-34.82,38.91,204.80,1594397080.0853934
#M-C=-24.83,-110.50,-34.83,1594397080.0912883
#G-C=791.00,6637.00,-1186.00,1594397080.097509
#A-C=35.84,23.55,277.50,1594397080.1053526
#M-C=-22.00,-117.33,-16.17,1594397080.1114337
#G-C=241.00,6894.00,-1276.00,1594397080.1165967
#A-C=-6.14,83.97,273.41,1594397080.1254225
#M-C=-19.67,-118.50,-5.00,1594397080.131464
#G-C=-301.00,6807.00,-1280.00,1594397080.1366065
#A-C=-50.18,171.01,209.92,1594397080.145434
#M-C=-15.50,-115.50,18.00,1594397080.151465
#G-C=-852.00,6966.00,-1845.00,1594397080.1575582
#A-C=40.96,186.37,252.93,1594397080.1654947
#M-C=-11.17,-111.17,30.83,1594397080.1713636
#G-C=-1177.00,7130.00,-2205.00,1594397080.1777093
#A-C=26.62,221.18,283.65,1594397080.1854599
#M-C=-3.83,-94.33,53.67,1594397080.191177
#G-C=-1125.00,6985.00,-2156.00,1594397080.1965501
#A-C=11.26,256.00,332.80,1594397080.2053566
#M-C=-0.83,-83.50,62.00,1594397080.2115357
#G-C=-774.00,6355.00,-2279.00,1594397080.216599
#A-C=25.60,227.33,315.39,1594397080.2253368
#M-C=3.00,-61.67,73.33,1594397080.2314575
#G-C=-459.00,5262.00,-2410.00,1594397080.2367725
#A-C=2.05,215.04,226.30,1594397080.2456403
#M-C=3.83,-51.33,76.00,1594397080.2518175
#G-C=-272.00,4333.00,-2426.00,1594397080.2569175
#A-C=40.96,230.40,177.15,1594397080.265499
#M-C=4.00,-32.00,79.33,1594397080.271591
#G-C=-270.00,4115.00,-2473.00,1594397080.277857
#A-C=32.77,238.59,140.29,1594397080.2854292
#M-C=3.00,-22.50,79.50,1594397080.2912378
#G-C=-268.00,3990.00,-2048.00,1594397080.2968311
#A-C=4.10,266.24,112.64,1594397080.3053586
#M-C=0.00,-4.83,77.83,1594397080.3111029
#G-C=230.00,3996.00,-1908.00,1594397080.3162823
#A-C=46.08,272.38,109.57,1594397080.3253405
#M-C=-2.67,3.17,76.17,1594397080.3315067
#G-C=256.00,3899.00,-1748.00,1594397080.3368545
#A-C=86.02,257.02,88.06,1594397080.3454924
#M-C=-8.67,16.67,72.67,1594397080.351792
#G-C=502.00,3659.00,-1157.00,1594397080.3568738
#A-C=83.97,241.66,68.61,1594397080.3654425
#M-C=-11.83,22.83,70.50,1594397080.3712351
#G-C=866.00,3614.00,-535.00,1594397080.3776903
#A-C=34.82,258.05,59.39,1594397080.3854108
#M-C=-17.67,33.33,67.50,1594397080.391335
#G-C=847.00,3326.00,-172.00,1594397080.3957396
#A-C=4.10,270.34,60.42,1594397080.4053824
#M-C=-18.67,37.50,66.17,1594397080.4119732
#G-C=457.00,2669.00,-63.00,1594397080.4180307
#A-C=1.02,263.17,19.46,1594397080.4254615
#M-C=-19.50,43.83,64.67,1594397080.4319801
#G-C=85.00,2042.00,60.00,1594397080.437029
#A-C=-8.19,262.14,-71.68,1594397080.4452894
#M-C=-19.33,47.67,64.00,1594397080.4513478
#G-C=-152.00,1903.00,224.00,1594397080.456616
#A-C=-18.43,271.36,-157.70,1594397080.4654117
#M-C=-20.83,56.17,62.50,1594397080.4711852
#G-C=-195.00,2550.00,434.00,1594397080.4763286
#A-C=-38.91,287.74,-177.15,1594397080.4853454
#M-C=-22.33,61.50,61.83,1594397080.4912052
#G-C=-202.00,3667.00,512.00,1594397080.4974666
#A-C=-45.06,311.30,-146.43,1594397080.5053146
#M-C=-26.17,71.83,58.17,1594397080.5115254
#G-C=-234.00,3911.00,478.00,1594397080.5176353
#A-C=-23.55,296.96,-131.07,1594397080.5253923
#M-C=-28.50,79.00,57.67,1594397080.5315156
#G-C=-241.00,3952.00,522.00,1594397080.5366828
#A-C=-13.31,285.70,-89.09,1594397080.5453463
#M-C=-31.33,90.00,54.00,1594397080.5512846
#G-C=-374.00,3359.00,651.00,1594397080.5581288
#A-C=-24.58,278.53,-109.57,1594397080.5654275
#M-C=-32.50,95.17,55.00,1594397080.5716136
#G-C=-517.00,2524.00,667.00,1594397080.577005
#A-C=-5.12,252.93,-195.58,1594397080.585247
#M-C=-34.33,107.67,53.00,1594397080.591271
#G-C=-470.00,2510.00,772.00,1594397080.5964513
#A-C=18.43,249.86,-249.86,1594397080.6055262
#M-C=-35.67,116.67,51.00,1594397080.6123698
#G-C=-340.00,3215.00,1012.00,1594397080.6168888
#A-C=3.07,228.35,-149.50,1594397080.6252563
#M-C=-36.83,135.17,43.83,1594397080.6311815
#G-C=-182.00,3562.00,1277.00,1594397080.6365027
#A-C=29.70,190.46,-121.86,1594397080.6452997
#M-C=-35.83,144.67,40.00,1594397080.6513517
