0,1,2,3
#M-C=139.67,-206.50,2.67,1594399654.3262205
#G-C=4.00,0.00,4.00,1594399654.332885
#A-C=-8.19,3.07,241.66,1594399654.3403332
#M-C=139.50,-206.67,2.33,1594399654.3462052
#G-C=14.00,-3.00,-11.00,1594399654.3515313
#A-C=-8.19,3.07,241.66,1594399654.3601627
#M-C=139.67,-206.50,3.17,1594399654.3661058
#G-C=253.00,-4.00,-3.00,1594399654.3714366
#A-C=-9.22,3.07,241.66,1594399654.3802123
#M-C=139.33,-206.17,2.83,1594399654.386071
#G-C=-6.00,0.00,3.00,1594399654.3924131
#A-C=-9.22,3.07,241.66,1594399654.4002476
#M-C=139.83,-206.50,2.83,1594399654.4061646
#G-C=7.00,-1.00,-1.00,1594399654.411972
#A-C=-9.22,3.07,242.69,1594399654.4202793
#M-C=140.33,-206.67,2.33,1594399654.4269922
#G-C=1.00,-3.00,254.00,1594399654.432209
#A-C=-10.24,3.07,242.69,1594399654.440321
#M-C=139.50,-205.83,2.50,1594399654.4463232
#G-C=-10.00,-13.00,-1.00,1594399654.4524796
#A-C=-7.17,3.07,242.69,1594399654.4602213
#M-C=139.83,-207.17,2.33,1594399654.466232
#G-C=2.00,-2.00,5.00,1594399654.4724555
#A-C=-9.22,3.07,243.71,1594399654.4802976
#M-C=140.00,-206.50,2.83,1594399654.4860077
#G-C=-2.00,-254.00,0.00,1594399654.4910471
#A-C=-9.22,4.10,243.71,1594399654.5001903
#M-C=139.33,-206.33,1.83,1594399654.5062683
#G-C=256.00,-3.00,-1.00,1594399654.5125902
#A-C=-9.22,3.07,243.71,1594399654.520201
#M-C=139.67,-205.83,2.83,1594399654.5263283
#G-C=253.00,-7.00,-8.00,1594399654.5324624
#A-C=-9.22,2.05,242.69,1594399654.5402277
#M-C=140.33,-206.50,2.33,1594399654.5460792
#G-C=5.00,-6.00,2.00,1594399654.551502
#A-C=-9.22,3.07,243.71,1594399654.5602942
#M-C=139.67,-206.50,2.50,1594399654.566457
#G-C=11.00,1.00,-3.00,1594399654.571776
#A-C=-9.22,3.07,242.69,1594399654.5805185
#M-C=139.33,-206.67,2.00,1594399654.588762
#G-C=10.00,-7.00,-11.00,1594399654.5934627
#A-C=-10.24,3.07,240.64,1594399654.6004071
#M-C=139.50,-206.50,2.83,1594399654.6080642
#G-C=3.00,-2.00,3.00,1594399654.6156077
#A-C=-9.22,3.07,242.69,1594399654.6210043
#M-C=140.33,-206.17,2.00,1594399654.6262527
#G-C=2.00,-1.00,-8.00,1594399654.6303885
#A-C=-9.22,3.07,242.69,1594399654.6415234
#M-C=139.67,-206.33,3.00,1594399654.647997
#G-C=-250.00,4.00,-2.00,1594399654.6527996
#A-C=-10.24,4.10,241.66,1594399654.6601927
#M-C=139.67,-206.67,2.00,1594399654.666244
#G-C=1.00,-5.00,5.00,1594399654.6714866
#A-C=-8.19,3.07,242.69,1594399654.6803093
#M-C=139.83,-206.33,3.00,1594399654.686327
#G-C=-4.00,-6.00,-7.00,1594399654.6951845
#A-C=-9.22,3.07,242.69,1594399654.7002065
#M-C=139.50,-207.00,2.00,1594399654.7062125
#G-C=-3.00,4.00,252.00,1594399654.7112207
#A-C=-8.19,3.07,240.64,1594399654.7202685
#M-C=140.00,-206.50,2.83,1594399654.7260687
#G-C=13.00,-12.00,-2.00,1594399654.7323081
#A-C=-8.19,3.07,240.64,1594399654.7402015
#M-C=139.50,-206.50,1.00,1594399654.7462149
#G-C=6.00,254.00,253.00,1594399654.751213
#A-C=-8.19,2.05,241.66,1594399654.7602417
#M-C=139.83,-206.67,2.83,1594399654.7662666
#G-C=-1.00,4.00,-3.00,1594399654.7723393
#A-C=-8.19,2.05,242.69,1594399654.780311
#M-C=139.17,-206.50,2.83,1594399654.7860057
#G-C=-250.00,2.00,-4.00,1594399654.790957
#A-C=-9.22,3.07,243.71,1594399654.8002763
#M-C=139.50,-206.33,2.83,1594399654.8060722
#G-C=5.00,-8.00,6.00,1594399654.8121543
#A-C=-8.19,4.10,241.66,1594399654.8203967
#M-C=139.50,-206.83,3.33,1594399654.8286502
#G-C=4.00,-3.00,3.00,1594399654.8336864
#A-C=-7.17,3.07,242.69,1594399654.8403027
#M-C=139.33,-206.33,3.00,1594399654.846093
#G-C=-2.00,3.00,-3.00,1594399654.8504944
#A-C=-9.22,4.10,242.69,1594399654.8601604
#M-C=139.67,-206.83,3.00,1594399654.8664224
#G-C=-13.00,-2.00,250.00,1594399654.8721387
#A-C=-8.19,2.05,242.69,1594399654.880109
#M-C=139.67,-206.50,3.33,1594399654.88604
#G-C=6.00,-9.00,-2.00,1594399654.8910933
#A-C=-8.19,4.10,241.66,1594399654.9002984
#M-C=139.67,-206.00,2.67,1594399654.9063263
#G-C=5.00,252.00,2.00,1594399654.914427
#A-C=-8.19,3.07,242.69,1594399654.9205074
#M-C=139.33,-206.67,2.67,1594399654.9261925
#G-C=-6.00,1.00,5.00,1594399654.9309752
#A-C=-9.22,2.05,243.71,1594399654.940279
#M-C=139.00,-206.33,3.00,1594399654.946107
#G-C=-249.00,3.00,-5.00,1594399654.951057
#A-C=-8.19,3.07,242.69,1594399654.9602034
#M-C=139.50,-206.50,3.17,1594399654.9662302
#G-C=-248.00,-5.00,-10.00,1594399654.971348
#A-C=-9.22,3.07,239.62,1594399654.9802458
#M-C=139.50,-206.67,3.00,1594399654.9860396
#G-C=-1.00,-2.00,-2.00,1594399654.9910893
#A-C=-9.22,2.05,242.69,1594399655.0002058
#M-C=139.67,-206.17,2.67,1594399655.0062582
#G-C=1.00,-3.00,-11.00,1594399655.0126252
#A-C=-10.24,4.10,243.71,1594399655.0201595
#M-C=139.50,-206.83,2.50,1594399655.026138
#G-C=-9.00,-8.00,-2.00,1594399655.031365
#A-C=-7.17,3.07,243.71,1594399655.0403833
#M-C=139.67,-206.17,3.17,1594399655.0480742
#G-C=6.00,254.00,-1.00,1594399655.0549326
#A-C=-9.22,3.07,240.64,1594399655.0602167
#M-C=140.00,-206.83,2.50,1594399655.066135
#G-C=0.00,252.00,-6.00,1594399655.071208
#A-C=-9.22,3.07,243.71,1594399655.080228
#M-C=139.67,-206.17,2.17,1594399655.0861633
#G-C=-5.00,-2.00,-3.00,1594399655.0921748
#A-C=-8.19,3.07,240.64,1594399655.1014867
#M-C=139.83,-206.33,2.50,1594399655.1075785
#G-C=-252.00,3.00,-12.00,1594399655.1122572
#A-C=-9.22,2.05,242.69,1594399655.1201606
#M-C=139.50,-206.50,2.50,1594399655.1269307
#G-C=2.00,-4.00,2.00,1594399655.1320937
#A-C=-8.19,3.07,241.66,1594399655.1401145
#M-C=139.17,-206.50,3.00,1594399655.146097
#G-C=5.00,1.00,-4.00,1594399655.151006
#A-C=-5.12,3.07,240.64,1594399655.1601143
#M-C=139.67,-206.33,2.00,1594399655.1661623
#G-C=-8.00,9.00,-4.00,1594399655.1734092
#A-C=-9.22,3.07,242.69,1594399655.180054
#M-C=139.50,-206.33,2.67,1594399655.1861835
#G-C=5.00,-254.00,0.00,1594399655.1914098
#A-C=-10.24,5.12,242.69,1594399655.2003095
#M-C=139.83,-206.67,2.00,1594399655.2061594
#G-C=10.00,2.00,-10.00,1594399655.2126558
#A-C=-7.17,4.10,243.71,1594399655.2202148
#M-C=139.83,-206.17,2.67,1594399655.2261643
#G-C=255.00,-2.00,-5.00,1594399655.2314448
#A-C=-9.22,4.10,243.71,1594399655.2401497
#M-C=139.83,-206.17,2.67,1594399655.2461133
#G-C=-7.00,-5.00,-3.00,1594399655.2521982
#A-C=-9.22,3.07,242.69,1594399655.2601054
#M-C=139.50,-206.50,3.00,1594399655.2661817
#G-C=-248.00,-11.00,-5.00,1594399655.2713444
#A-C=-10.24,3.07,241.66,1594399655.2802796
#M-C=139.67,-206.33,2.33,1594399655.2862613
#G-C=0.00,4.00,-6.00,1594399655.2928221
#A-C=-10.24,3.07,242.69,1594399655.3003664
#M-C=139.83,-206.50,3.00,1594399655.3062134
#G-C=9.00,-15.00,-4.00,1594399655.311709
#A-C=-9.22,3.07,242.69,1594399655.3202288
#M-C=139.67,-206.33,2.33,1594399655.3268673
#G-C=1.00,254.00,6.00,1594399655.332454
#A-C=-8.19,2.05,243.71,1594399655.3403597
#M-C=139.50,-206.50,3.00,1594399655.3461616
#G-C=-10.00,-4.00,-4.00,1594399655.3509758
#A-C=-9.22,4.10,241.66,1594399655.3602002
#M-C=139.83,-206.67,2.33,1594399655.3662536
#G-C=13.00,-8.00,-4.00,1594399655.3726466
#A-C=-8.19,3.07,242.69,1594399655.3800633
#M-C=139.67,-206.33,2.50,1594399655.386063
#G-C=251.00,-7.00,-10.00,1594399655.3915923
#A-C=-9.22,3.07,240.64,1594399655.4002428
#M-C=140.00,-206.50,2.33,1594399655.4065225
#G-C=-5.00,-2.00,0.00,1594399655.4120407
#A-C=-10.24,3.07,243.71,1594399655.4202034
#M-C=140.00,-206.50,2.83,1594399655.4278352
#G-C=3.00,-4.00,-2.00,1594399655.4327102
#A-C=-9.22,2.05,243.71,1594399655.4402468
#M-C=139.33,-206.67,2.50,1594399655.446323
#G-C=6.00,7.00,3.00,1594399655.451336
#A-C=-7.17,2.05,242.69,1594399655.4612715
#M-C=139.67,-206.33,2.83,1594399655.4666085
#G-C=1.00,-2.00,-2.00,1594399655.4715686
#A-C=-8.19,3.07,241.66,1594399655.4802423
#M-C=139.67,-206.50,2.50,1594399655.4862485
#G-C=-4.00,-255.00,-7.00,1594399655.4947555
#A-C=-8.19,3.07,241.66,1594399655.5001435
#M-C=139.83,-206.50,2.83,1594399655.5060482
#G-C=-1.00,-1.00,5.00,1594399655.5105844
#A-C=-9.22,3.07,241.66,1594399655.520017
#M-C=139.67,-206.67,1.83,1594399655.5262327
#G-C=5.00,-5.00,-8.00,1594399655.5338387
#A-C=-8.19,3.07,240.64,1594399655.540233
#M-C=140.00,-206.33,3.17,1594399655.546109
#G-C=-10.00,-2.00,-11.00,1594399655.5511332
#A-C=-9.22,2.05,242.69,1594399655.5600302
#M-C=139.83,-206.83,3.17,1594399655.5662465
#G-C=-6.00,1.00,1.00,1594399655.5723739
#A-C=-9.22,2.05,243.71,1594399655.5803025
#M-C=139.83,-206.50,3.33,1594399655.5860667
#G-C=1.00,2.00,253.00,1594399655.592055
#A-C=-9.22,3.07,242.69,1594399655.6002798
#M-C=139.67,-206.67,2.83,1594399655.606102
#G-C=7.00,-8.00,254.00,1594399655.6116767
#A-C=-9.22,3.07,242.69,1594399655.6200156
#M-C=139.50,-206.33,2.83,1594399655.6261678
#G-C=1.00,-5.00,4.00,1594399655.6322553
#A-C=-8.19,2.05,241.66,1594399655.640067
#M-C=139.50,-206.17,3.00,1594399655.646421
#G-C=-13.00,1.00,-4.00,1594399655.6531544
#A-C=-10.24,3.07,241.66,1594399655.6600385
#M-C=139.67,-206.00,2.67,1594399655.6662793
#G-C=10.00,5.00,-7.00,1594399655.6701982
#A-C=-9.22,4.10,241.66,1594399655.680355
#M-C=139.83,-206.50,3.00,1594399655.6874633
#G-C=6.00,0.00,-4.00,1594399655.69461
#A-C=-9.22,2.05,242.69,1594399655.7002823
#M-C=139.83,-206.00,3.00,1594399655.7061806
#G-C=250.00,-5.00,5.00,1594399655.7112856
#A-C=-10.24,3.07,242.69,1594399655.720253
#M-C=139.67,-205.83,2.67,1594399655.7267067
#G-C=-9.00,-9.00,-1.00,1594399655.7318628
#A-C=-9.22,3.07,241.66,1594399655.7401695
#M-C=139.83,-206.83,2.67,1594399655.7460856
#G-C=6.00,-5.00,0.00,1594399655.7509918
#A-C=-10.24,4.10,242.69,1594399655.7600806
#M-C=139.67,-206.67,2.67,1594399655.7661872
#G-C=8.00,1.00,-7.00,1594399655.7712228
#A-C=-8.19,2.05,240.64,1594399655.7803512
#M-C=139.33,-206.17,2.83,1594399655.7863033
#G-C=-3.00,-7.00,-10.00,1594399655.7922833
#A-C=-9.22,3.07,242.69,1594399655.8002346
#M-C=139.67,-206.17,3.33,1594399655.8062174
#G-C=-246.00,-5.00,4.00,1594399655.8126054
#A-C=-10.24,4.10,243.71,1594399655.820147
#M-C=139.67,-206.67,3.00,1594399655.8262124
#G-C=8.00,-1.00,2.00,1594399655.8313768
#A-C=-9.22,3.07,243.71,1594399655.8402252
#M-C=139.00,-206.50,2.67,1594399655.846463
#G-C=255.00,-2.00,3.00,1594399655.8525245
#A-C=-8.19,3.07,244.74,1594399655.8602853
#M-C=139.50,-206.17,3.00,1594399655.8662968
#G-C=6.00,-11.00,-5.00,1594399655.871489
#A-C=-9.22,1.02,244.74,1594399655.880248
#M-C=139.83,-206.00,3.17,1594399655.886524
#G-C=1.00,2.00,-5.00,1594399655.8926961
#A-C=-8.19,3.07,241.66,1594399655.9002967
#M-C=140.00,-206.83,3.17,1594399655.9059753
#G-C=11.00,-4.00,9.00,1594399655.9111378
#A-C=-8.19,2.05,243.71,1594399655.9200816
#M-C=139.17,-206.33,2.50,1594399655.9261525
#G-C=15.00,-6.00,-3.00,1594399655.9320366
#A-C=-9.22,3.07,240.64,1594399655.9402688
#M-C=140.00,-207.17,3.17,1594399655.9461503
#G-C=3.00,-254.00,-8.00,1594399655.9512527
#A-C=-7.17,4.10,242.69,1594399655.960199
#M-C=139.50,-206.33,3.00,1594399655.9660218
#G-C=5.00,8.00,5.00,1594399655.9710064
#A-C=-7.17,2.05,242.69,1594399655.9802463
#M-C=140.17,-206.17,2.50,1594399655.9860554
#G-C=-250.00,-3.00,-13.00,1594399655.9921134
#A-C=-9.22,3.07,241.66,1594399656.0002038
#M-C=139.17,-206.50,3.00,1594399656.006235
#G-C=-2.00,-3.00,-1.00,1594399656.0128412
#A-C=-11.26,4.10,241.66,1594399656.0201514
#M-C=139.33,-206.50,2.17,1594399656.0260432
#G-C=-5.00,-4.00,-2.00,1594399656.0321317
#A-C=-8.19,2.05,240.64,1594399656.0402553
#M-C=139.33,-206.33,3.00,1594399656.0461235
#G-C=-10.00,-5.00,-4.00,1594399656.0521936
#A-C=-10.24,3.07,241.66,1594399656.060095
#M-C=139.67,-206.67,2.83,1594399656.066181
#G-C=-5.00,-2.00,1.00,1594399656.0722716
#A-C=-9.22,3.07,241.66,1594399656.080052
#M-C=139.83,-206.67,2.83,1594399656.0860524
#G-C=4.00,-2.00,-3.00,1594399656.0920587
#A-C=-9.22,3.07,243.71,1594399656.100097
#M-C=139.17,-206.83,2.83,1594399656.1061616
#G-C=-1.00,6.00,1.00,1594399656.1121964
#A-C=-9.22,3.07,241.66,1594399656.1201327
#M-C=139.33,-206.67,3.33,1594399656.126013
#G-C=-250.00,4.00,-7.00,1594399656.13205
#A-C=-9.22,3.07,243.71,1594399656.1402378
#M-C=139.83,-206.67,2.00,1594399656.1461146
#G-C=4.00,4.00,4.00,1594399656.152064
#A-C=-7.17,2.05,241.66,1594399656.160068
#M-C=139.50,-206.50,3.17,1594399656.1661751
#G-C=0.00,-10.00,5.00,1594399656.1721802
#A-C=-9.22,3.07,242.69,1594399656.1800148
#M-C=139.83,-206.33,2.00,1594399656.1862733
#G-C=-3.00,-7.00,0.00,1594399656.1923964
#A-C=-8.19,4.10,243.71,1594399656.2002676
#M-C=139.50,-206.33,3.00,1594399656.2062228
#G-C=1.00,-5.00,251.00,1594399656.2113595
#A-C=-9.22,3.07,241.66,1594399656.22014
#M-C=139.17,-206.33,3.17,1594399656.2261093
#G-C=4.00,-3.00,4.00,1594399656.2323482
#A-C=-9.22,3.07,241.66,1594399656.2402163
#M-C=139.67,-206.50,2.83,1594399656.246005
#G-C=253.00,-2.00,2.00,1594399656.2514167
#A-C=-8.19,3.07,241.66,1594399656.260232
#M-C=139.67,-207.00,2.33,1594399656.2666733
#G-C=-7.00,-1.00,1.00,1594399656.2724006
#A-C=-9.22,3.07,244.74,1594399656.281269
#M-C=139.67,-206.67,2.83,1594399656.286502
#G-C=-247.00,4.00,-14.00,1594399656.2915878
#A-C=-9.22,4.10,241.66,1594399656.300289
#M-C=139.33,-207.00,1.83,1594399656.3061078
#G-C=15.00,-4.00,6.00,1594399656.3115695
#A-C=-8.19,3.07,240.64,1594399656.3200479
#M-C=139.83,-206.83,2.83,1594399656.3260238
#G-C=3.00,-3.00,-9.00,1594399656.3320706
#A-C=-9.22,3.07,240.64,1594399656.3402479
#M-C=139.67,-205.83,3.00,1594399656.3459744
#G-C=-13.00,-5.00,-9.00,1594399656.350829
#A-C=-9.22,3.07,242.69,1594399656.3600826
#M-C=139.83,-206.33,3.00,1594399656.3660097
#G-C=3.00,-5.00,-9.00,1594399656.3730564
#A-C=-9.22,3.07,241.66,1594399656.3802266
#M-C=139.50,-206.50,2.33,1594399656.3861277
#G-C=7.00,-248.00,9.00,1594399656.3911955
#A-C=-9.22,3.07,243.71,1594399656.4002326
#M-C=139.33,-206.00,3.00,1594399656.4060605
#G-C=249.00,-4.00,8.00,1594399656.4122176
#A-C=-9.22,3.07,242.69,1594399656.4200747
#M-C=139.33,-206.33,3.00,1594399656.4260943
#G-C=-254.00,-6.00,-1.00,1594399656.432518
#A-C=-9.22,3.07,243.71,1594399656.440134
#M-C=139.33,-206.67,3.00,1594399656.4463904
#G-C=14.00,-4.00,1.00,1594399656.4514685
#A-C=-10.24,4.10,242.69,1594399656.460207
#M-C=139.67,-206.50,2.83,1594399656.466084
#G-C=3.00,-3.00,-1.00,1594399656.4712334
#A-C=-8.19,3.07,242.69,1594399656.4801683
#M-C=139.50,-206.17,2.67,1594399656.4860644
#G-C=2.00,251.00,256.00,1594399656.492285
#A-C=-8.19,3.07,242.69,1594399656.500238
#M-C=139.83,-206.33,3.00,1594399656.5063822
#G-C=-9.00,252.00,8.00,1594399656.5123742
#A-C=-8.19,3.07,242.69,1594399656.5200467
#M-C=139.50,-206.00,2.83,1594399656.5259602
#G-C=-5.00,-7.00,-1.00,1594399656.531092
#A-C=-9.22,4.10,243.71,1594399656.540231
#M-C=139.33,-206.67,3.17,1594399656.5464606
#G-C=4.00,-10.00,-1.00,1594399656.5524898
#A-C=-9.22,3.07,242.69,1594399656.5602744
#M-C=139.33,-206.67,2.50,1594399656.5661094
#G-C=246.00,0.00,5.00,1594399656.5724475
#A-C=-9.22,4.10,241.66,1594399656.5802345
#M-C=139.67,-206.17,3.00,1594399656.5860653
#G-C=0.00,-8.00,-6.00,1594399656.5915265
#A-C=-9.22,4.10,243.71,1594399656.6002834
#M-C=139.67,-206.17,2.83,1594399656.6061008
#G-C=8.00,-1.00,253.00,1594399656.6114678
#A-C=-10.24,4.10,243.71,1594399656.6200595
#M-C=139.50,-206.50,2.67,1594399656.6262255
#G-C=8.00,-2.00,-9.00,1594399656.6342454
#A-C=-8.19,3.07,241.66,1594399656.6402235
#M-C=139.50,-206.50,3.33,1594399656.6462646
#G-C=-8.00,-4.00,256.00,1594399656.6512737
#A-C=-8.19,3.07,242.69,1594399656.6602561
#M-C=139.33,-206.50,3.33,1594399656.6660838
#G-C=-3.00,-6.00,5.00,1594399656.6710484
#A-C=-9.22,4.10,242.69,1594399656.6801898
#M-C=139.50,-206.33,2.50,1594399656.6860175
#G-C=14.00,-3.00,-4.00,1594399656.6924305
#A-C=-8.19,2.05,241.66,1594399656.7000573
#M-C=139.83,-206.17,2.67,1594399656.7061408
#G-C=255.00,-6.00,-4.00,1594399656.7112932
#A-C=-9.22,4.10,241.66,1594399656.7201767
#M-C=139.67,-206.50,2.33,1594399656.726123
#G-C=-7.00,1.00,-11.00,1594399656.7322543
#A-C=-9.22,2.05,240.64,1594399656.740248
#M-C=139.67,-206.83,2.83,1594399656.7462177
#G-C=-3.00,0.00,2.00,1594399656.7512858
#A-C=-7.17,2.05,242.69,1594399656.7603197
#M-C=139.67,-206.33,2.33,1594399656.7661095
#G-C=5.00,-4.00,-5.00,1594399656.7721713
#A-C=-9.22,3.07,242.69,1594399656.7802386
#M-C=139.67,-206.33,2.67,1594399656.7860668
#G-C=4.00,-4.00,-252.00,1594399656.7910874
#A-C=-8.19,4.10,240.64,1594399656.8003073
#M-C=139.50,-206.17,2.33,1594399656.8062
#G-C=0.00,-15.00,-2.00,1594399656.8118205
#A-C=-8.19,3.07,239.62,1594399656.8200912
#M-C=139.50,-206.33,3.17,1594399656.8261173
#G-C=-249.00,-11.00,7.00,1594399656.8320227
#A-C=-9.22,3.07,241.66,1594399656.8402512
#M-C=139.67,-206.50,2.00,1594399656.8461144
#G-C=-251.00,-2.00,-3.00,1594399656.8511903
#A-C=-8.19,4.10,241.66,1594399656.8602595
#M-C=139.17,-206.67,2.67,1594399656.866352
#G-C=5.00,-7.00,-5.00,1594399656.8724453
#A-C=-9.22,4.10,240.64,1594399656.8801017
#M-C=139.83,-206.33,2.50,1594399656.8859625
#G-C=-4.00,-8.00,-6.00,1594399656.8909461
#A-C=-8.19,4.10,243.71,1594399656.9002564
#M-C=139.50,-205.83,3.17,1594399656.906225
#G-C=0.00,-8.00,252.00,1594399656.9124122
#A-C=-8.19,2.05,242.69,1594399656.9201043
#M-C=139.33,-206.83,2.17,1594399656.9260876
#G-C=13.00,-4.00,-255.00,1594399656.931281
#A-C=-8.19,3.07,244.74,1594399656.940165
#M-C=139.67,-206.67,3.00,1594399656.946188
#G-C=4.00,-7.00,-1.00,1594399656.951541
#A-C=-7.17,3.07,243.71,1594399656.960202
#M-C=139.33,-206.33,2.00,1594399656.966093
#G-C=-1.00,-1.00,-13.00,1594399656.9715889
#A-C=-8.19,4.10,241.66,1594399656.9802477
#M-C=139.67,-206.17,3.17,1594399656.9859924
#G-C=5.00,-4.00,-2.00,1594399656.9920356
#A-C=-9.22,3.07,243.71,1594399657.0001812
#M-C=139.67,-207.00,2.33,1594399657.0062115
#G-C=-248.00,-3.00,-10.00,1594399657.012092
#A-C=-9.22,3.07,241.66,1594399657.020027
#M-C=140.00,-206.50,2.83,1594399657.0259376
#G-C=0.00,-1.00,-7.00,1594399657.0309532
#A-C=-8.19,4.10,240.64,1594399657.0401163
#M-C=139.67,-206.33,2.17,1594399657.0461664
#G-C=-10.00,1.00,0.00,1594399657.0515356
#A-C=-9.22,2.05,242.69,1594399657.060191
#M-C=139.33,-206.50,2.67,1594399657.0660987
#G-C=-2.00,0.00,253.00,1594399657.0715048
#A-C=-8.19,2.05,242.69,1594399657.0800922
#M-C=140.00,-206.50,2.33,1594399657.0860648
#G-C=6.00,4.00,-10.00,1594399657.0926378
#A-C=-9.22,3.07,241.66,1594399657.1002126
#M-C=139.17,-206.33,3.00,1594399657.1061583
#G-C=5.00,0.00,-10.00,1594399657.1123953
#A-C=-9.22,4.10,242.69,1594399657.1200264
#M-C=139.83,-206.17,1.83,1594399657.1259878
#G-C=-10.00,-1.00,10.00,1594399657.1314037
#A-C=-10.24,3.07,242.69,1594399657.14016
#M-C=139.33,-206.83,3.00,1594399657.1464374
#G-C=21.00,-3.00,-4.00,1594399657.152036
#A-C=-8.19,3.07,241.66,1594399657.1601713
#M-C=139.50,-206.17,3.17,1594399657.1661308
#G-C=12.00,3.00,-3.00,1594399657.17097
#A-C=-8.19,2.05,242.69,1594399657.180088
#M-C=139.50,-206.33,2.67,1594399657.1863918
#G-C=-6.00,-4.00,-251.00,1594399657.1921182
#A-C=-9.22,3.07,241.66,1594399657.2002468
#M-C=139.67,-206.00,2.67,1594399657.2062085
#G-C=-5.00,-5.00,-7.00,1594399657.2120845
#A-C=-8.19,3.07,242.69,1594399657.2201543
#M-C=139.17,-206.83,3.17,1594399657.2266521
#G-C=-12.00,-1.00,-4.00,1594399657.2315135
#A-C=-9.22,4.10,242.69,1594399657.2401943
#M-C=139.33,-206.17,2.83,1594399657.246309
#G-C=1.00,-6.00,-6.00,1594399657.251612
#A-C=-9.22,3.07,242.69,1594399657.2602572
#M-C=139.67,-206.50,2.83,1594399657.2660875
#G-C=256.00,4.00,-1.00,1594399657.2715147
#A-C=-8.19,2.05,243.71,1594399657.2802794
#M-C=139.67,-206.83,2.83,1594399657.2860544
#G-C=256.00,-7.00,6.00,1594399657.2920916
#A-C=-8.19,2.05,243.71,1594399657.300228
#M-C=139.67,-206.50,3.00,1594399657.306227
#G-C=12.00,0.00,2.00,1594399657.3123803
#A-C=-10.24,4.10,242.69,1594399657.320096
#M-C=139.50,-206.33,3.00,1594399657.3261852
#G-C=8.00,-8.00,0.00,1594399657.3320403
#A-C=-9.22,3.07,242.69,1594399657.3402417
#M-C=139.67,-206.33,2.83,1594399657.3459718
#G-C=-5.00,-14.00,-3.00,1594399657.351151
#A-C=-8.19,3.07,242.69,1594399657.3600204
#M-C=140.00,-206.33,2.83,1594399657.3662765
#G-C=-13.00,-3.00,252.00,1594399657.3720055
#A-C=-9.22,3.07,242.69,1594399657.3801365
#M-C=139.00,-206.33,3.33,1594399657.3861175
#G-C=7.00,-254.00,-5.00,1594399657.392653
#A-C=-10.24,3.07,242.69,1594399657.4003043
#M-C=139.50,-206.50,3.00,1594399657.4060538
#G-C=1.00,-2.00,-4.00,1594399657.410957
#A-C=-8.19,4.10,241.66,1594399657.4200566
#M-C=139.33,-206.50,3.00,1594399657.426002
#G-C=253.00,-4.00,7.00,1594399657.4321659
#A-C=-8.19,2.05,243.71,1594399657.4402285
#M-C=139.67,-206.67,3.17,1594399657.4463682
#G-C=252.00,-8.00,-9.00,1594399657.4521575
#A-C=-9.22,3.07,242.69,1594399657.4601138
#M-C=139.33,-206.17,2.67,1594399657.4662426
#G-C=1.00,2.00,-1.00,1594399657.4712386
#A-C=-9.22,3.07,242.69,1594399657.4799974
#M-C=139.33,-206.83,2.83,1594399657.486078
#G-C=6.00,3.00,1.00,1594399657.4924314
#A-C=-7.17,2.05,240.64,1594399657.5002172
#M-C=139.83,-206.33,2.67,1594399657.5061483
#G-C=-6.00,-6.00,-1.00,1594399657.5122502
#A-C=-9.22,2.05,242.69,1594399657.5201051
#M-C=139.50,-206.50,2.83,1594399657.5261245
#G-C=-9.00,-10.00,-2.00,1594399657.5321894
#A-C=-6.14,3.07,240.64,1594399657.5401824
#M-C=139.67,-206.17,2.50,1594399657.5460808
#G-C=11.00,-13.00,-13.00,1594399657.5521061
#A-C=-10.24,3.07,244.74,1594399657.560168
#M-C=139.50,-206.17,2.67,1594399657.5661163
#G-C=4.00,0.00,-12.00,1594399657.5723608
#A-C=-9.22,2.05,244.74,1594399657.5802422
#M-C=140.00,-206.17,2.50,1594399657.5859811
#G-C=253.00,-8.00,-11.00,1594399657.591492
#A-C=-10.24,5.12,241.66,1594399657.6002443
#M-C=139.50,-206.50,2.67,1594399657.6062286
#G-C=-1.00,-10.00,-9.00,1594399657.614198
#A-C=-8.19,3.07,241.66,1594399657.6200738
#M-C=139.50,-206.17,2.50,1594399657.6265993
#G-C=9.00,0.00,-254.00,1594399657.6318088
#A-C=-9.22,2.05,244.74,1594399657.6400049
#M-C=140.00,-206.50,2.67,1594399657.6462169
#G-C=6.00,-4.00,6.00,1594399657.6524653
#A-C=-8.19,4.10,242.69,1594399657.6602178
#M-C=139.67,-207.00,2.00,1594399657.6661172
#G-C=1.00,-6.00,-4.00,1594399657.6714463
#A-C=-9.22,3.07,242.69,1594399657.6802852
#M-C=139.83,-206.50,2.67,1594399657.6859858
#G-C=-3.00,3.00,-8.00,1594399657.6925428
#A-C=-8.19,3.07,241.66,1594399657.7002337
#M-C=140.00,-206.67,2.33,1594399657.706489
#G-C=-251.00,-8.00,7.00,1594399657.7120633
#A-C=-9.22,2.05,241.66,1594399657.7201881
#M-C=139.67,-206.67,2.83,1594399657.728071
#G-C=-254.00,-4.00,1.00,1594399657.73249
#A-C=-9.22,4.10,241.66,1594399657.7400172
#M-C=139.67,-207.00,2.50,1594399657.7462966
#G-C=3.00,-8.00,-4.00,1594399657.7526171
#A-C=-7.17,2.05,240.64,1594399657.75998
#M-C=139.33,-206.83,2.67,1594399657.7663493
